temp_vern_min,temp_vern_inter,temp_vern_max,coeff_primordia_emission_vegetative,derivationLength,option_tallage,option_senescence,option_floraison,cutting_height,cutting_end,HCOUP,meteo_filename,cutting_dates,PS_compensation_point,leaf_primary_induction_coeff,leaf_secondary_induction_coeff,Premiecroiss,daily_vern_rate,leaf_number_max,PPRM,coeff_primordia_emission_reproductive,increase_growth_Premiecroiss,photoperiod_min,combinaison,site,sowing_date,photoperiod_max,value_C,increase_growth_C,Scenario,name
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,88,0.048,25,0.28,4,1.21,11.6,136,THEIX,2009_09_15,11.6,1,1,136,simulation_136
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,112,0.059,15,0.64,2,0.92,12,137,THEIX,2009_09_15,12,1,1,137,simulation_137
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,88,0.059,15,0.64,2,0.92,12,138,THEIX,2009_09_15,12,1,1,138,simulation_138
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,88,0.026,15,0.64,2,0.92,12,139,THEIX,2009_09_15,12,1,1,139,simulation_139
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,88,0.026,15,0.64,5,0.92,12,140,THEIX,2009_09_15,12,1,1,140,simulation_140
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,88,0.026,15,0.64,5,0.05,12,141,THEIX,2009_09_15,12,1,1,141,simulation_141
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,88,0.026,21,0.64,5,0.05,12,142,THEIX,2009_09_15,12,1,1,142,simulation_142
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,88,0.026,21,0.1,5,0.05,12,143,THEIX,2009_09_15,12,1,1,143,simulation_143
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,88,0.026,21,0.1,5,0.05,10.8,144,THEIX,2009_09_15,10.8,1,1,144,simulation_144
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,112,0.048,17,0.64,2,0.05,10.4,145,THEIX,2009_09_15,10.4,1,1,145,simulation_145
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,112,0.048,17,0.64,5,0.05,10.4,146,THEIX,2009_09_15,10.4,1,1,146,simulation_146
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,112,0.048,17,0.64,5,0.05,11.6,147,THEIX,2009_09_15,11.6,1,1,147,simulation_147
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,112,0.048,23,0.64,5,0.05,11.6,148,THEIX,2009_09_15,11.6,1,1,148,simulation_148
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,88,0.048,23,0.64,5,0.05,11.6,149,THEIX,2009_09_15,11.6,1,1,149,simulation_149
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,88,0.048,23,0.1,5,0.05,11.6,150,THEIX,2009_09_15,11.6,1,1,150,simulation_150
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,88,0.015,23,0.1,5,0.05,11.6,151,THEIX,2009_09_15,11.6,1,1,151,simulation_151
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,88,0.015,23,0.1,5,0.92,11.6,152,THEIX,2009_09_15,11.6,1,1,152,simulation_152
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,80,0.059,23,0.28,7,1.5,11.6,153,THEIX,2009_09_15,11.6,1,1,153,simulation_153
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,80,0.026,23,0.28,7,1.5,11.6,154,THEIX,2009_09_15,11.6,1,1,154,simulation_154
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,80,0.026,23,0.28,7,0.63,11.6,155,THEIX,2009_09_15,11.6,1,1,155,simulation_155
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,80,0.026,23,0.28,7,0.63,10.4,156,THEIX,2009_09_15,10.4,1,1,156,simulation_156
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,80,0.026,23,0.82,7,0.63,10.4,157,THEIX,2009_09_15,10.4,1,1,157,simulation_157
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,80,0.026,23,0.82,4,0.63,10.4,158,THEIX,2009_09_15,10.4,1,1,158,simulation_158
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,80,0.026,17,0.82,4,0.63,10.4,159,THEIX,2009_09_15,10.4,1,1,159,simulation_159
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,104,0.026,17,0.82,4,0.63,10.4,160,THEIX,2009_09_15,10.4,1,1,160,simulation_160
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,96,0.037,25,1,4,1.5,12,161,THEIX,2009_09_15,12,1,1,161,simulation_161
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,120,0.037,25,1,4,1.5,12,162,THEIX,2009_09_15,12,1,1,162,simulation_162
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,120,0.037,25,1,4,1.5,10.8,163,THEIX,2009_09_15,10.8,1,1,163,simulation_163
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,120,0.07,25,1,4,1.5,10.8,164,THEIX,2009_09_15,10.8,1,1,164,simulation_164
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,120,0.07,25,1,4,0.63,10.8,165,THEIX,2009_09_15,10.8,1,1,165,simulation_165
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,120,0.07,25,0.46,4,0.63,10.8,166,THEIX,2009_09_15,10.8,1,1,166,simulation_166
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,120,0.07,19,0.46,4,0.63,10.8,167,THEIX,2009_09_15,10.8,1,1,167,simulation_167
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,120,0.07,19,0.46,7,0.63,10.8,168,THEIX,2009_09_15,10.8,1,1,168,simulation_168
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,88,0.07,21,0.46,4,0.34,11.2,169,THEIX,2009_09_15,11.2,1,1,169,simulation_169
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,88,0.07,21,0.46,4,1.21,11.2,170,THEIX,2009_09_15,11.2,1,1,170,simulation_170
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,88,0.07,21,0.46,7,1.21,11.2,171,THEIX,2009_09_15,11.2,1,1,171,simulation_171
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,88,0.037,21,0.46,7,1.21,11.2,172,THEIX,2009_09_15,11.2,1,1,172,simulation_172
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,88,0.037,21,1,7,1.21,11.2,173,THEIX,2009_09_15,11.2,1,1,173,simulation_173
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,88,0.037,15,1,7,1.21,11.2,174,THEIX,2009_09_15,11.2,1,1,174,simulation_174
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,112,0.037,15,1,7,1.21,11.2,175,THEIX,2009_09_15,11.2,1,1,175,simulation_175
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,112,0.037,15,1,7,1.21,10,176,THEIX,2009_09_15,10,1,1,176,simulation_176
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,80,0.015,21,0.64,3,1.21,12,177,THEIX,2009_09_15,12,1,1,177,simulation_177
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,80,0.048,21,0.64,3,1.21,12,178,THEIX,2009_09_15,12,1,1,178,simulation_178
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,80,0.048,21,0.64,3,1.21,10.8,179,THEIX,2009_09_15,10.8,1,1,179,simulation_179
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,80,0.048,21,0.64,6,1.21,10.8,180,THEIX,2009_09_15,10.8,1,1,180,simulation_180
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,104,0.048,21,0.64,6,1.21,10.8,181,THEIX,2009_09_15,10.8,1,1,181,simulation_181
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,104,0.048,21,0.64,6,0.34,10.8,182,THEIX,2009_09_15,10.8,1,1,182,simulation_182
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,104,0.048,15,0.64,6,0.34,10.8,183,THEIX,2009_09_15,10.8,1,1,183,simulation_183
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,104,0.048,15,0.1,6,0.34,10.8,184,THEIX,2009_09_15,10.8,1,1,184,simulation_184
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,80,0.037,19,0.28,4,1.5,10,185,THEIX,2009_09_15,10,1,1,185,simulation_185
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,80,0.037,19,0.28,4,0.63,10,186,THEIX,2009_09_15,10,1,1,186,simulation_186
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,80,0.07,19,0.28,4,0.63,10,187,THEIX,2009_09_15,10,1,1,187,simulation_187
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,80,0.07,25,0.28,4,0.63,10,188,THEIX,2009_09_15,10,1,1,188,simulation_188
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,104,0.07,25,0.28,4,0.63,10,189,THEIX,2009_09_15,10,1,1,189,simulation_189
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,104,0.07,25,0.82,4,0.63,10,190,THEIX,2009_09_15,10,1,1,190,simulation_190
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,104,0.07,25,0.82,7,0.63,10,191,THEIX,2009_09_15,10,1,1,191,simulation_191
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,104,0.07,25,0.82,7,0.63,11.2,192,THEIX,2009_09_15,11.2,1,1,192,simulation_192
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,88,0.015,23,0.1,3,0.34,10.4,193,THEIX,2009_09_15,10.4,1,1,193,simulation_193
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,88,0.015,23,0.64,3,0.34,10.4,194,THEIX,2009_09_15,10.4,1,1,194,simulation_194
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,88,0.015,23,0.64,3,0.34,11.6,195,THEIX,2009_09_15,11.6,1,1,195,simulation_195
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,88,0.015,23,0.64,6,0.34,11.6,196,THEIX,2009_09_15,11.6,1,1,196,simulation_196
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,88,0.015,23,0.64,6,1.21,11.6,197,THEIX,2009_09_15,11.6,1,1,197,simulation_197
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,88,0.015,17,0.64,6,1.21,11.6,198,THEIX,2009_09_15,11.6,1,1,198,simulation_198
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,112,0.015,17,0.64,6,1.21,11.6,199,THEIX,2009_09_15,11.6,1,1,199,simulation_199
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,112,0.048,17,0.64,6,1.21,11.6,200,THEIX,2009_09_15,11.6,1,1,200,simulation_200
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,112,0.048,19,0.64,6,0.92,11.6,201,THEIX,2009_09_15,11.6,1,1,201,simulation_201
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,112,0.048,19,0.64,6,0.05,11.6,202,THEIX,2009_09_15,11.6,1,1,202,simulation_202
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,112,0.048,25,0.64,6,0.05,11.6,203,THEIX,2009_09_15,11.6,1,1,203,simulation_203
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,112,0.015,25,0.64,6,0.05,11.6,204,THEIX,2009_09_15,11.6,1,1,204,simulation_204
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,88,0.015,25,0.64,6,0.05,11.6,205,THEIX,2009_09_15,11.6,1,1,205,simulation_205
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,88,0.015,25,0.1,6,0.05,11.6,206,THEIX,2009_09_15,11.6,1,1,206,simulation_206
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,88,0.015,25,0.1,3,0.05,11.6,207,THEIX,2009_09_15,11.6,1,1,207,simulation_207
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,88,0.015,25,0.1,3,0.05,10.4,208,THEIX,2009_09_15,10.4,1,1,208,simulation_208
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,96,0.015,17,0.64,5,0.92,11.6,209,THEIX,2009_09_15,11.6,1,1,209,simulation_209
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,120,0.015,17,0.64,5,0.92,11.6,210,THEIX,2009_09_15,11.6,1,1,210,simulation_210
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,120,0.015,17,0.1,5,0.92,11.6,211,THEIX,2009_09_15,11.6,1,1,211,simulation_211
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,120,0.015,23,0.1,5,0.92,11.6,212,THEIX,2009_09_15,11.6,1,1,212,simulation_212
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,120,0.015,23,0.1,5,0.92,10.4,213,THEIX,2009_09_15,10.4,1,1,213,simulation_213
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,120,0.015,23,0.1,5,0.05,10.4,214,THEIX,2009_09_15,10.4,1,1,214,simulation_214
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,120,0.048,23,0.1,5,0.05,10.4,215,THEIX,2009_09_15,10.4,1,1,215,simulation_215
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,120,0.048,23,0.1,2,0.05,10.4,216,THEIX,2009_09_15,10.4,1,1,216,simulation_216
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,104,0.026,21,0.1,6,0.05,12,217,THEIX,2009_09_15,12,1,1,217,simulation_217
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,104,0.026,15,0.1,6,0.05,12,218,THEIX,2009_09_15,12,1,1,218,simulation_218
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,80,0.026,15,0.1,6,0.05,12,219,THEIX,2009_09_15,12,1,1,219,simulation_219
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,80,0.026,15,0.64,6,0.05,12,220,THEIX,2009_09_15,12,1,1,220,simulation_220
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,80,0.026,15,0.64,3,0.05,12,221,THEIX,2009_09_15,12,1,1,221,simulation_221
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,80,0.026,15,0.64,3,0.92,12,222,THEIX,2009_09_15,12,1,1,222,simulation_222
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,80,0.026,15,0.64,3,0.92,10.8,223,THEIX,2009_09_15,10.8,1,1,223,simulation_223
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,80,0.059,15,0.64,3,0.92,10.8,224,THEIX,2009_09_15,10.8,1,1,224,simulation_224
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,112,0.026,25,0.64,4,0.63,12,225,THEIX,2009_09_15,12,1,1,225,simulation_225
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,112,0.026,25,0.64,7,0.63,12,226,THEIX,2009_09_15,12,1,1,226,simulation_226
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,112,0.026,25,0.1,7,0.63,12,227,THEIX,2009_09_15,12,1,1,227,simulation_227
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,112,0.059,25,0.1,7,0.63,12,228,THEIX,2009_09_15,12,1,1,228,simulation_228
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,112,0.059,19,0.1,7,0.63,12,229,THEIX,2009_09_15,12,1,1,229,simulation_229
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,112,0.059,19,0.1,7,0.63,10.8,230,THEIX,2009_09_15,10.8,1,1,230,simulation_230
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,88,0.059,19,0.1,7,0.63,10.8,231,THEIX,2009_09_15,10.8,1,1,231,simulation_231
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,88,0.059,19,0.1,7,1.5,10.8,232,THEIX,2009_09_15,10.8,1,1,232,simulation_232
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,88,0.026,17,1,4,1.5,10.4,233,THEIX,2009_09_15,10.4,1,1,233,simulation_233
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,88,0.026,17,1,4,1.5,11.6,234,THEIX,2009_09_15,11.6,1,1,234,simulation_234
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,88,0.026,17,1,4,0.63,11.6,235,THEIX,2009_09_15,11.6,1,1,235,simulation_235
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,88,0.026,23,1,4,0.63,11.6,236,THEIX,2009_09_15,11.6,1,1,236,simulation_236
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,88,0.059,23,1,4,0.63,11.6,237,THEIX,2009_09_15,11.6,1,1,237,simulation_237
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,88,0.059,23,0.46,4,0.63,11.6,238,THEIX,2009_09_15,11.6,1,1,238,simulation_238
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,112,0.059,23,0.46,4,0.63,11.6,239,THEIX,2009_09_15,11.6,1,1,239,simulation_239
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,112,0.059,23,0.46,7,0.63,11.6,240,THEIX,2009_09_15,11.6,1,1,240,simulation_240
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,96,0.048,25,1,3,0.92,11.2,241,THEIX,2009_09_15,11.2,1,1,241,simulation_241
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,120,0.048,25,1,3,0.92,11.2,242,THEIX,2009_09_15,11.2,1,1,242,simulation_242
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,120,0.048,25,1,3,0.92,10,243,THEIX,2009_09_15,10,1,1,243,simulation_243
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,120,0.048,25,1,3,0.05,10,244,THEIX,2009_09_15,10,1,1,244,simulation_244
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,120,0.015,25,1,3,0.05,10,245,THEIX,2009_09_15,10,1,1,245,simulation_245
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,120,0.015,25,0.46,3,0.05,10,246,THEIX,2009_09_15,10,1,1,246,simulation_246
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,120,0.015,25,0.46,6,0.05,10,247,THEIX,2009_09_15,10,1,1,247,simulation_247
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,120,0.015,19,0.46,6,0.05,10,248,THEIX,2009_09_15,10,1,1,248,simulation_248
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,112,0.037,23,0.28,7,0.63,11.6,249,THEIX,2009_09_15,11.6,1,1,249,simulation_249
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,112,0.037,23,0.28,7,0.63,10.4,250,THEIX,2009_09_15,10.4,1,1,250,simulation_250
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,112,0.037,23,0.28,4,0.63,10.4,251,THEIX,2009_09_15,10.4,1,1,251,simulation_251
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,112,0.037,23,0.82,4,0.63,10.4,252,THEIX,2009_09_15,10.4,1,1,252,simulation_252
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,112,0.037,23,0.82,4,1.5,10.4,253,THEIX,2009_09_15,10.4,1,1,253,simulation_253
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,88,0.037,23,0.82,4,1.5,10.4,254,THEIX,2009_09_15,10.4,1,1,254,simulation_254
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,88,0.07,23,0.82,4,1.5,10.4,255,THEIX,2009_09_15,10.4,1,1,255,simulation_255
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,88,0.07,17,0.82,4,1.5,10.4,256,THEIX,2009_09_15,10.4,1,1,256,simulation_256
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,80,0.059,19,1,6,0.34,10,257,THEIX,2009_09_15,10,1,1,257,simulation_257
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,80,0.059,19,1,6,0.34,11.2,258,THEIX,2009_09_15,11.2,1,1,258,simulation_258
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,80,0.059,19,0.46,6,0.34,11.2,259,THEIX,2009_09_15,11.2,1,1,259,simulation_259
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,80,0.026,19,0.46,6,0.34,11.2,260,THEIX,2009_09_15,11.2,1,1,260,simulation_260
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,80,0.026,19,0.46,6,1.21,11.2,261,THEIX,2009_09_15,11.2,1,1,261,simulation_261
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,80,0.026,25,0.46,6,1.21,11.2,262,THEIX,2009_09_15,11.2,1,1,262,simulation_262
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,80,0.026,25,0.46,3,1.21,11.2,263,THEIX,2009_09_15,11.2,1,1,263,simulation_263
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,104,0.026,25,0.46,3,1.21,11.2,264,THEIX,2009_09_15,11.2,1,1,264,simulation_264
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,120,0.07,19,1,5,0.63,10.4,265,THEIX,2009_09_15,10.4,1,1,265,simulation_265
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,120,0.07,19,1,5,1.5,10.4,266,THEIX,2009_09_15,10.4,1,1,266,simulation_266
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,96,0.07,19,1,5,1.5,10.4,267,THEIX,2009_09_15,10.4,1,1,267,simulation_267
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,96,0.07,19,1,5,1.5,11.6,268,THEIX,2009_09_15,11.6,1,1,268,simulation_268
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,96,0.07,25,1,5,1.5,11.6,269,THEIX,2009_09_15,11.6,1,1,269,simulation_269
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,96,0.037,25,1,5,1.5,11.6,270,THEIX,2009_09_15,11.6,1,1,270,simulation_270
-3,4,12,1,9000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,96,0.037,25,1,2,1.5,11.6,271,THEIX,2009_09_15,11.6,1,1,271,simulation_271
